external_id,eng_name,full_name,context,short_context,name_ko,short_name_ko
18860,M. Travers,Mark Travers,Republic of Ireland,Everton,,
37381,M. Trésor,Mike Trésor Ndayishimiye,Belgium,Burnley,,
51494,M. Ugarte,Manuel Ugarte Ribeiro,Uruguay,Manchester United,,
328273,M. Weiß,Max Weiß,Germany,Burnley,,
626383,Malcom Dacosta,Malcom Dacosta,,Bournemouth,,
287868,Max Merrick,Max Merrick,England,Chelsea,,
18861,N. Aké,Nathan Benjamin Aké,Netherlands,Manchester City,,
553958,N. Oriola,N. Oriola,,Brighton,,
456637,O. Pimlott,Oliver Pimlott,England,Burnley,,
128895,O. Sonne,Oliver Sonne,Denmark,Burnley,,
47521,P. Roberts,Patrick John Joseph Roberts,England,Sunderland,,
423714,Park Seung-Soo,Seung-Soo Park,Korea Republic,Newcastle,,
557343,R. Chadwick-Chaplin,R. Chadwick-Chaplin,,Leeds,,
162498,R. Drăgușin,Radu Matei Drăgușin,Romania,Tottenham,,
19346,R. Henry,Rico Antonio Henry,England,Brentford,,
557506,R. Hollingshead,R. Hollingshead,,Aston Villa,,
557379,R. Kavuma McQueen,R. Kavuma McQueen,,Chelsea,,
282125,R. Lavia,Roméo Lavia,Belgium,Chelsea,,
284230,R. Lewis,Rico Henry Mark Lewis,England,Manchester City,,
19684,R. Matthews,Remi Luke Matthews,England,Crystal Palace,,
442048,R. McAidoo,Ryan McAidoo,England,Manchester City,,
284414,R. Mundle,Romaine Lee Mundle,England,Sunderland,,
284327,R. Welch,Reece Belfield Welch,England,Everton,,
19305,R. Yates,Ryan James Yates,England,Nottingham Forest,,
407806,Rayan,Rayan Vitor Simplício Rocha,Brazil,Bournemouth,,
448969,Reigan Heskey,Reigan Heskey,England,Manchester City,,
402434,Remy Rees-Dottin,Remy Rees-Dottin,England,Bournemouth,,
2413,Richarlison,Richarlison de Andrade,Brazil,Tottenham,,
380703,Rio Cardines,Rio Cardines,England,Crystal Palace,,
310531,Rio Kyerematen,Rio Kyerematen,England,Tottenham,,
567998,S. Alabi,S. Alabi,,Newcastle,,
384981,S. Amissah,Samuel Amissah,England,Fulham,,
135334,S. Bueno,Santiago Ignacio Bueno Sciutto,Uruguay,Wolves,,
19287,S. Byram,Samuel Mark Byram,England,Leeds,,
351344,S. Chambers,Samuel Nicholas Chambers,Scotland,Leeds,,
18758,S. Coleman,Séamus Coleman,Republic of Ireland,Everton,,
162173,S. Iling-Junior,Samuel Iling-Junior,England,Aston Villa,,
19143,S. Johnstone,Samuel Luke Johnstone,England,Wolves,,
382358,S. Mfuni,Stephen Mfuni,England,Manchester City,,
19089,S. Moore,Simon William Moore,England,Sunderland,,
394165,S. Neave,Sean Thoms Neave,England,Newcastle,,
397999,S. Olagunju,Saheed Olagunju,England,Wolves,,
398004,S. Proctor,Sam Proctor,England,Aston Villa,,
557335,S. Ridgeon,S. Ridgeon,,Fulham,,
36922,S. van den Berg,Sepp van den Berg,Netherlands,Brentford,,
8598,T. Awoniyi,Taiwo Micheal Awoniyi,Nigeria,Nottingham Forest,,
416250,T. Carroll,Theodore Carroll,England,Aston Villa,,
389302,T. Edozie,Tom Edozie,England,Wolves,,
2931,T. Heaton,Thomas David Heaton,England,Manchester United,,
