external_id,eng_name,full_name,context,short_context,name_ko,short_name_ko
388888,J. Kongolo,Josué Kongolo,Belgium,Genk,,
36887,J. Kramer,Joris Kramer,Netherlands,GO Ahead Eagles,,
437112,J. Lægreid,Julian Lægreid,Norway,Brann,,
128533,J. Leweling,Jamie Leweling,Germany,VfB Stuttgart,,
2727,J. Lössl,Jonas Bybjerg Lössl,Denmark,FC Midtjylland,,
1929,J. Lucumí,Jhon Janer Lucumí Bonilla,Colombia,Bologna,,
388763,J. Lüthi,Janis Lüthi,Switzerland,BSC Young Boys,,
191160,J. Makengo,Jordy Makengo Basambundu,France,SC Freiburg,,
406244,J. Manzambi,Johan Manzambi,Switzerland,SC Freiburg,,
310029,J. Mendes,Josafat Wooding Mendes,Sweden,Samsunspor,,
2373,J. Mišić,Josip Mišić,Croatia,Dinamo Zagreb,,
40911,J. Moder,Jakub Piotr Moder,Poland,Feyenoord,,
30542,J. Odgaard,Jens Odgaard,Denmark,Bologna,,
25310,J. Pavlenka,Jiří Pavlenka,Czechia,PAOK,,
442557,J. Persson,Joakim Oscar Persson,Sweden,Malmo FF,,
278095,J. Rowe,Jonathan David Henry Rowe,England,Bologna,,
2878,J. Sánchez,Jorge Eduardo Sánchez Ramos,Mexico,PAOK,,
62204,J. Sekidika,Jesse Tamunobaraboye Sekidika,Nigeria,Sabah FA,,
297581,J. Steuckers,Jarne Steuckers,Belgium,Genk,,
36889,J. Svensson,Jonas Svensson,Norway,Beşiktaş,,
607082,J. Telusson,J. Telusson,,Nice,,
24868,J. Vagnoman,Josha Mamadou Karaboue Vagnoman,Germany,VfB Stuttgart,,
494134,J. van Ommeren,Jaygo van Ommeren,Netherlands,Utrecht,,
384543,J. Ziółkowski,Jan Ziółkowski,Poland,AS Roma,,
15755,J. Þorsteinsson,Jón Dagur Þorsteinsson,Iceland,Brann,,
329345,Jack Ethan Thompson,Jack Ethan Thompson,England,Nottingham Forest,,
46849,Javi Hernández,Javier Hernández Cabrera,Spain,Panathinaikos,,
384135,Javi Rodríguez,Javier Rodríguez Galiano,Spain,Celta Vigo,,
179955,Javi Rueda,Javier Rueda García,Spain,Celta Vigo,,
330722,Jean-Baptiste Gorby,Jean-Baptiste Gorby,France,SC Braga,,
345391,JoÃ£o Vasconcelos,João Vasconcelos Faria Gonçalves,Portugal,SC Braga,,
46737,Joan Sastre,Joan Sastre Vanrell,Spain,PAOK,,
531324,João Aragão,João Aragão,,SC Braga,,
361433,João Carvalho,João Gonçalo Carapinha Carvalho,Portugal,SC Braga,,
206,João Mário,João Mário Naval da Costa Eduardo,Portugal,Beşiktaş,,
287583,João Marques,João Miguel Vieira Freitas Silva Marques,Portugal,SC Braga,,
2677,João Moutinho,João Filipe Iria Santos Moutinho,Portugal,SC Braga,,
400544,João Pedro Moreira Teixeira,João Pedro Moreira Teixeira,Portugal,FC Porto,,
277862,Joël Monteiro,Joël Almada Monteiro,Portugal,BSC Young Boys,,
