external_id,eng_name,full_name,context,short_context,name_ko,short_name_ko
82054,D. Butler,Dan Butler,England,Stevenage,,
459354,D. Carter,Daniel Edward Carter,England,Leyton Orient,,
130863,D. Collinge,Daniele James Collinge,England,Barnet,,
50941,D. Dwyer,Dominic James Dwyer,USA,Mansfield Town,,
325781,D. Elerewe,Ayodeji Joshua Oluwapelumi Akinola Elerewe,England,Bromley,,
19987,D. Hyam,Dominic John Hyam,Scotland,Wrexham,,
18059,D. Jaiyesimi,Diallang Jaiyesimi,England,Leyton Orient,,
90506,D. Kemp,Daniel Harry Kemp,England,Stevenage,,
19892,D. Love,Donald Alistair Love,Scotland,Accrington ST,,
157032,D. Martin,Dan Martin,England,Accrington ST,,
375889,D. Matthews,Devon Matthews,England,Accrington ST,,
44873,D. Mitchell,Demetri Kareem Mitchell,England,Leyton Orient,,
167327,D. Phillips,Daniel Shaquille Jabari Phillips,Trinidad and Tobago,Stevenage,,
129646,D. Power,Darragh Power,Republic of Ireland,Cheltenham,,
17475,D. Rose,Daniel Antony Rose,England,Grimsby,,
20432,D. Scarr,Daniel George Scarr,England,Wrexham,,
18405,D. Sweeney,Daniel Liam Sweeney,England,Stevenage,,
82372,D. Tharme,Douglas John Tharme,Wales,Grimsby,,
459261,D. Vanderpuye,Daniel Vanderpuye,England,Lincoln,,
17928,D. Worrall,David Richard Worrall,England,Barrow,,
593029,Dylan Suleiman,Dylan Suleiman,,Stevenage,,
341317,E. Archer,Ethon Archer,England,Cheltenham,,
275566,E. Bristow,Ethan Bristow,England,Tranmere,,
92984,E. Francis,Edward Albert Francis,England,Exeter City,,
20242,E. Hamilton,Ethan Billy Hamilton,Scotland,Lincoln,,
526483,E. Hartmann,E. Hartmann,,Mansfield Town,,
18009,E. Hewitt,Elliott Jack Hewitt,Wales,Mansfield Town,,
392431,E. James,Edward James,Wales,Exeter City,,
19058,E. Kachunga,Elias Kachunga,Congo DR,Cambridge United,,
138884,E. Khouri,Evan Marley Khouri,England,Grimsby,,
19776,E. Lee,Elliot Robert Lee,England,Wrexham,,
82975,E. Newby,Elliot Christian Newby,England,Barrow,,
17392,E. O&apos;Connell,Eoghan O'Connell,Republic of Ireland,Wrexham,,
17956,E. Osadebe,Emmanuel Ebuka Osadebe,Republic of Ireland,Barnet,,
312267,E. Pye,Ethan Pye,England,Stockport County,,
278154,E. Ring,Erik Karl Hugo Ring,Sweden,Lincoln,,
284293,E. Taylor,Ellis Taylor,England,Harrogate Town,,
284206,E. Tezgel,Emre Tezgel,England,Crewe,,
127207,F. Blake-Tracy,Frazer John Blake-Tracy,England,Mansfield Town,,
297232,F. Draper,Frederick Charles Draper,England,Lincoln,,
138937,F. Marschall,Filip Marschall,England,Stevenage,,
504447,F. Norris,Frank Norris,England,Stevenage,,
459262,F. Onoh,Fortune Onoh,England,Grimsby,,
17485,F. Rawson,Farrend James Rawson,England,Accrington ST,,
425969,F. Sass,Freddie Sass,England,Accrington ST,,
459266,F. Taylor,Freddie Taylor,England,Bromley,,
394597,F. Willcox,Freddie Willcox,England,Cheltenham,,
525873,Fate Kotey,Fate Kotey,England,Crawley Town,,
481043,Favour Okeke,Favour Okeke,England,Stockport County,,
494011,Finlay Tunstall,Finlay James Tunstall,England,Accrington ST,,
442334,Finn Flanagan,Finn Frank Flanagan,England,Mansfield Town,,
284224,Francis Okoronkwo,Francis Okoronkwo,England,Lincoln,,
394150,Frankie Edwards,Frankie Edwards,England,Colchester,,
20436,G. Dobson,George David Dobson,England,Wrexham,,
19213,G. Evans,George Evans,England,Wrexham,,
20092,G. Garner,Gerard Garner,England,Newport County,,
231046,G. Harmon,George Harmon,England,Cheltenham,,
399970,G. Hoddle,George Hoddle,England,Cambridge United,,
18508,G. Holohan,Gavan Richard Holohan,Republic of Ireland,Crawley Town,,
310529,G. Kodua,Gideon Mensah Kodua,England,Luton,,
17966,G. Maris,George Thomas Maris,England,Mansfield Town,,
345274,G. McConnell,Glenn McConnell,England,Cambridge United,,
2293,G. McEachran,George McEachran,England,Grimsby,,
20514,G. Miller,George Miller,England,Cheltenham,,
19244,G. Saville,George Alan Saville,Northern Ireland,Luton,,
17356,G. Smith,Grant Ashley Smith,England,Bromley,,
194461,G. Thomason,George Thomason,England,Wrexham,,
