external_id,eng_name,full_name,context,short_context,name_ko,short_name_ko
15745,M. Roerslev,Mads Roerslev Rasmussen,Denmark,Southampton,,
391779,M. Salamon,Matteo Salamon,England,QPR,,
528217,M. Savage,M. Savage,,Wycombe,,
401241,M. Sesay,Moses Sesay,England,Southampton,,
179,M. Sissoko,Moussa Sissoko,France,Watford,,
167658,M. Smith,Matthew Gerrard Smith,England,Wigan,,
19680,M. Smith,Michael John Smith,England,Preston,,
129918,M. Sorinola,Matthew Alexander Sorinola,England,Plymouth,,
20085,M. Southam-Hales,Macauley Anthony Southam-Hales,Wales,Bristol Rovers,,
179862,M. Stamenić,Marko Seufatu Nikola Stamenić,New Zealand,Swansea,,
19972,M. Stevens,Mathew Antony Stevens,England,AFC Wimbledon,,
20120,M. Sykes,Mark Sykes,Republic of Ireland,Bristol City,,
126630,M. Talovierov,Maksym Talovierov,Ukraine,Stoke City,,
45947,M. Topić,Mirko Topić,Serbia,Norwich,,
284174,M. Turner,Matthew David Turner,Wales,Cardiff,,
37961,M. van Ewijk,Milan Fabrizio van Ewijk,Netherlands,Coventry,,
20062,M. Virtue-Thick,Matthew Joseph Virtue-Thick,England,Fleetwood Town,,
19636,M. Wallace,Murray Wallace,Scotland,Huddersfield,,
16072,M. Westergaard,Magnus Hee Westergaard,Denmark,Wycombe,,
129709,M. Whittaker,Morgan Reece Whittaker,England,Middlesbrough,,
335098,M. Widell,Viktor Melker Widell,Sweden,Swansea,,
410125,M. Yalcouyé,Malick Junior Yalcouyé,Mali,Swansea,,
298127,Mamadi Camará,Mamadi Caba Camará,Guinea-Bissau,Reading,,
444891,Marcus Wyllie,Marcus Wyllie,England,Gillingham,,
340135,Mark O’Mahony,Mark O’Mahony,Republic of Ireland,Reading,,
416256,Marley Leuluai,Marley Leuluai,New Zealand,Burnley,,
328115,Martin Sherif,Martin Sherif,England,Rotherham,,
310561,Marvin Marvellous Kaleta,Marvin Marvellous Kaleta,England,Rotherham,,
331563,Mason Paul James Burstow,Mason Paul James Burstow,England,Bolton,,
284563,Matthew Christopher Rowley,Matthew Christopher Rowley,England,Reading,,
438099,Matthew Ireland,Matthew John Ireland,England,Northampton,,
284231,Micah Hamilton,Micah Hamilton,England,Middlesbrough,,
445921,Micah Mbick,Micah Mbick,England,Charlton,,
527291,Micah Olabiyi,Micah Olabiyi,,Wycombe,,
284506,Michael George Stickland,Michael George Stickland,England,Reading,,
291147,Miguel Brau,Miguel Ángel Brau Blanquez,Spain,Coventry,,
284355,Mikki Avelon Leander van Sas,Mikki Avelon Leander van Sas,Netherlands,Wycombe,,
309814,Mohammed Olabosun Lawal,Mohammed Olabosun Lawal,,Stoke City,,
411962,N. Akoto,Nicholas Akoto,USA,Burton Albion,,
386498,N. Asiimwe,Nathan Asiimwe,Uganda,AFC Wimbledon,,
18033,N. Baxter,Nathan Baxter,England,Watford,,
20319,N. Bishop,Nathan James Bishop,England,AFC Wimbledon,,
298143,N. Broome,Nathan Lee Broome,England,Bolton,,
18177,N. Byrne,Neill Byrne,Republic of Ireland,Bradford,,
503906,N. Chioma,Nathaniel Chioma,England,Portsmouth,,
18750,N. Ennis,Niall Nathan Michael Ennis,England,Blackpool,,
69455,N. Farrugia,Neil Farrugia,Republic of Ireland,Barnsley,,
25391,N. Füllkrug,Niclas Füllkrug,Germany,West Ham,,
338014,N. Irankunda,Nestory Irankunda,Australia,Watford,,
138920,N. Khumbeni,Nelson Khumbeni,England,Gillingham,,
19008,N. Mendez-Laing,Nathaniel Otis Méndez-Laing,Guatemala,Milton Keynes Dons,,
329366,N. Michalski,Nicholas Jake Michalski,England,Blackburn,,
144727,N. Ogbeta,Nathanael Ogbeta,England,Barnsley,,
127472,N. Phillips,Nathaniel Harry Phillips,England,West Brom,,
19562,N. Powell,Nick Powell,England,Bradford,,
204054,N. Prelec,Nik Prelec,Slovenia,Oxford United,,
19855,N. Thompson,Nathan Thompson,England,Milton Keynes Dons,,
19248,N. Wood-Gordon,Nathan Dean Joshua Wood-Gordon,England,Southampton,,
442926,Nathan Tinsdale,Nathan Tinsdale,England,Hull City,,
1927,Neto Borges,Vivaldo Borges dos Santos Neto,Brazil,Middlesbrough,,
449076,Nils Ramming,Nils Ramming,Sweden,Brighton,,
470059,Noah McCann,Noah McCann,England,QPR,,
449540,Noah Wadsworth,Noah Wadsworth,England,Hull City,,
417310,O. Aluko,Olabade Aluko,England,Leicester,,
138904,O. Bailey,Owen John Edward Bailey,England,Doncaster,,
180934,O. Casey,Oliver Casey,England,Blackpool,,
20207,O. Clarke,Oliver Anthony Clarke,England,Swindon Town,,
169223,O. Cooper,Oliver Joseph Cooper,Wales,Swansea; Wigan,,
448498,O. Dewsbury,Ollie Dewsbury,Wales,Bristol Rovers,,
7338,O. Diakité,Ousmane Diakité,Mali,West Brom,,
292118,O. Foyo,Osman Foyo,England,AFC Wimbledon,,
284554,O. Goodman,Owen Olamidayo Goodman,England,Huddersfield,,
325967,O. Hammond,Oliver Jack Hammond,Wales,Oldham,,
394167,O. Harrison,Ollie Harrison,England,Chelsea,,
329347,O. Kellyman,Omari Jamian Kellyman,England,Cardiff,,
208189,O. Kobacki,Olaf Kobacki,Poland,Sheffield Wednesday,,
19337,O. McBurnie,Oliver Robert McBurnie,Scotland,Hull City,,
282254,O. Offiah,Odeluga Joshua Offiah,England,Preston,,
327730,O. Scarles,Oliver Scarles,England,West Ham,,
374141,O. Schwartau,Oscar Schwartau,Denmark,Norwich,,
180,O. Skipp,Oliver William Skipp,England,Leicester,,
137071,O. Tanner,Ollie Tanner,England,Cardiff,,
278391,O. Wallin,Björn OscarTiger Wallin,Sweden,Peterborough,,
494260,Ollie Evans,Oliver Evans,England,Northampton,,
401239,Ollie Hobden,Ollie Hobden,England,Charlton,,
505270,Olutayo Singerr,Olutayo Singerr,England,Portsmouth,,
18369,Omar Bugiel,Omar Khaled Chaaban,Lebanon,AFC Wimbledon,,
449466,Owen Devonport,Owen Devonport,England,Fleetwood Town,,
401398,Owen Eames,Owen Eames,England,Derby,,
356690,Owen Oseni,Owen Oseni,Republic of Ireland,Plymouth,,
19812,P. Bauer,Patrick Bauer,Germany,AFC Wimbledon,,
416190,P. Brown,Pharell Brown,England,Hull City,,
301285,P. Charles,Pierce Charles,Northern Ireland,Sheffield Wednesday,,
1098,P. Daka,Patson Daka,Zambia,Leicester,,
403889,P. Diallo,Pape Amadou Diallo,Senegal,Norwich,,
434174,P. Duah,Phillip Duah,Ghana,Reading,,
17623,P. Farman,Paul David Farman,England,Swansea,,
53187,P. Farquharson,Priestley Tyler Farquharson,England,Walsall,,
162688,P. Glatzel,Paul Milton Glatzel,England,Swindon Town,,
290717,P. Lane,Patrick John Lane,Northern Ireland,Reading,,
17520,P. Mullin,Paul Philip Mullin,England,Wigan,,
8657,P. Nardi,Paul Nardi,France,QPR,,
25206,P. Neumann,Phil Yannik Neumann,Germany,Birmingham,,
17683,P. Ng,Perry Tian Hee Ng,England,Cardiff,,
69298,P. Omochere,Promise Omochere,Republic of Ireland,Bristol Rovers,,
40774,P. Płacheta,Przemysław Płacheta,Poland,Oxford United,,
2909,Paik Seung-Ho,Seung-Ho Paik,Korea Republic,Birmingham,,
428599,Paris Lock,Paris Lock,England,Charlton,,
315767,Patrick Kelly,Patrick Kelly,Northern Ireland,Barnsley,,
47223,Pol Valentín,Pol Valentín Sancho,Spain,Preston,,
337931,Princewill  Ehibhatiomhan,Princewill Ehibhatiomhan,England,Swindon Town,,
278107,R. Alebiosu,Ryan Alebiosu,England,Blackburn,,
20258,R. Allsop,Ryan Allsop,England,Birmingham,,
291108,R. Apter,Robert Julian Apter,Scotland,Charlton,,
37665,R. Balker,Radinio Roberto Balker,Netherlands,Huddersfield,,
18090,R. Boot,Ryan Thomas William Boot,England,Chesterfield,,
153626,R. Borges Rodrigues,Raphael Borges Rodrigues,Australia,Coventry; Wigan,,
61245,R. Boženík,Róbert Boženík,Slovakia,Stoke City,,
303,R. Brewster,Rhian Joel Brewster,England,Derby,,
17847,R. Burrell,Rumarn Kameron-Scott Burrell,England,QPR,,
449227,R. Cirino,Raffaele Cirino,Montserrat,Fleetwood Town,,
292116,R. Cleary,Reyes Demar Uriah Cleary,England,Barnsley,,
301184,R. Colwill,Rubin James Colwill,Wales,Cardiff,,
18185,R. Croasdale,Ryan Mark Croasdale,England,Port Vale,,
19862,R. Curtis,Ronan Curtis,Republic of Ireland,Port Vale,,
19702,R. Darcy,Ronan Thomas Darcy,England,Chesterfield,,
20103,R. Dickie,Robert Joseph Andrew Dickie,England,Bristol City,,
402317,R. Donovan,Romelle Donovan,England,Brentford,,
159420,R. Edwards,Ronnie Lee Edwards,England,Southampton,,
284423,R. Finnigan,Ryan James Finnigan,England,Blackpool,,
18000,R. Fitzsimons,Ross Alan Richard Frank Fitzsimons,England,Northampton,,
18873,R. Fraser,Ryan Fraser,Scotland,Southampton,,
18747,R. Giles,Ryan Giles,England,Hull City,,
19122,R. Gotts,Robbie Gotts,England,Doncaster,,
